Player,game,date,age,team,opp,result,mp,fg,fga,fgp,three,threeatt,threep,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts,game_score,plus_minus
James,48,2/10/2013,28-042,MIA,LAL,W (+10),36,12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,32,26.5,7
James,49,2/12/2013,28-044,MIA,POR,W (+13),39,11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,30,35,21
James,50,2/14/2013,28-046,MIA,OKC,W (+10),40,14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,39,33.5,15
James,51,2/20/2013,28-052,MIA,ATL,W (+13),40,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,24,27.4,16
James,52,2/21/2013,28-053,MIA,CHI,W (+19),34,11,15,0.733,1,4,0.25,3,3,1,1,11,12,7,2,0,4,26,26,6
James,53,2/23/2013,28-055,MIA,PHI,W (+24),32,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,16,20.7,14
James,54,2/24/2013,28-056,MIA,CLE,W (+4),39,10,19,0.526,0,1,0,8,11,0.727,2,1,3,8,1,0,2,28,23.8,6
James,55,2/26/2013,28-058,MIA,SAC,W (+12),48,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,40,44.2,11
James,56,3/1/2013,28-061,MIA,MEM,W (+7),42,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,18,19.3,-1
James,57,3/3/2013,28-063,MIA,NYK,W (+6),43,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,29,27.2,9
James,58,3/4/2013,28-064,MIA,MIN,W (+16),35,9,16,0.563,1,4,0.25,1,1,1,1,9,10,4,3,2,7,20,14.8,10
James,59,3/6/2013,28-066,MIA,ORL,W (+1),38,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,26,19.6,8
James,60,3/8/2013,28-068,MIA,PHI,W (+9),34,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,25,22.6,19
James,61,3/10/2013,28-070,MIA,IND,W (+14),36,5,10,0.5,0,0,,3,5,0.6,1,5,6,7,1,1,4,13,11.6,23
James,62,3/12/2013,28-072,MIA,ATL,W (+17),30,3,11,0.273,0,2,0,9,12,0.75,3,4,7,7,2,0,4,15,13.1,21
James,63,3/13/2013,28-073,MIA,PHI,W (+4),37,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,27,22.9,7
James,64,3/15/2013,28-075,MIA,MIL,W (+13),38,12,24,0.5,0,2,0,4,5,0.8,1,9,10,7,0,1,2,28,22.2,5
James,65,3/17/2013,28-077,MIA,TOR,W (+17),34,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,22,23,10
James,66,3/18/2013,28-078,MIA,BOS,W (+2),42,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,37,30.4,13
James,67,3/20/2013,28-080,MIA,CLE,W (+3),42,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,25,25.4,1
James,68,3/22/2013,28-082,MIA,DET,W (+14),40,12,15,0.8,1,1,1,4,6,0.667,1,7,8,8,2,1,3,29,30.2,14
James,69,3/24/2013,28-084,MIA,CHA,W (+32),34,11,14,0.786,0,1,0,10,11,0.909,0,8,8,10,3,3,4,32,36.7,22
James,70,3/25/2013,28-085,MIA,ORL,W (+14),39,9,16,0.563,0,0,,6,10,0.6,1,8,9,11,1,0,3,24,22.8,25
James,71,3/27/2013,28-087,MIA,CHI,L (-4),40,11,17,0.647,2,5,0.4,8,11,0.727,0,7,7,3,2,4,4,32,27.9,2
James,72,3/29/2013,28-089,MIA,NOH,W (+19),32,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,36,30.8,19
James,73,4/6/2013,28-097,MIA,PHI,W (+19),30,12,17,0.706,1,2,0.5,2,2,1,0,4,4,5,1,0,1,27,24.2,22
James,74,4/9/2013,28-100,MIA,MIL,W (+11),30,11,16,0.688,0,1,0,6,6,1,1,6,7,7,2,1,3,28,28.3,21
James,75,4/12/2013,28-103,MIA,BOS,W (+8),29,8,10,0.8,0,0,,4,4,1,1,5,6,9,0,0,1,20,23.3,6
James,76,4/14/2013,28-105,MIA,CHI,W (+12),35,7,12,0.583,1,1,1,9,12,0.75,0,7,7,6,1,0,3,24,20.7,8
James,1,10/29/2013,28-303,MIA,CHI,W (+12),38,5,11,0.455,0,1,0,7,9,0.778,0,6,6,8,1,0,2,17,16.9,8
James,2,10/30/2013,28-304,MIA,PHI,L (-4),37,9,17,0.529,4,7,0.571,3,4,0.75,0,4,4,13,0,0,4,25,21.4,-8
James,3,11/1/2013,28-306,MIA,BRK,L (-1),42,11,19,0.579,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,26,19.9,-3
James,4,11/3/2013,28-308,MIA,WAS,W (+10),35,9,14,0.643,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,25,17,16
James,5,11/5/2013,28-310,MIA,TOR,W (+9),36,13,20,0.65,1,3,0.333,8,8,1,2,6,8,8,0,1,1,35,33.9,3
James,6,11/7/2013,28-312,MIA,LAC,W (+5),37,6,13,0.462,1,3,0.333,5,9,0.556,0,5,5,6,1,0,4,18,10.8,-1
James,7,11/9/2013,28-314,MIA,BOS,L (-1),37,9,13,0.692,0,0,,7,9,0.778,1,7,8,10,0,0,5,25,23.1,5
James,8,11/12/2013,28-317,MIA,MIL,W (+23),30,13,21,0.619,4,7,0.571,3,6,0.5,0,3,3,2,0,0,3,33,21.6,14
James,9,11/15/2013,28-320,MIA,DAL,W (+6),37,14,18,0.778,1,1,1,10,11,0.909,0,6,6,4,1,0,6,39,31.2,0
James,10,11/16/2013,28-321,MIA,CHA,W (+16),32,13,18,0.722,0,0,,4,4,1,1,3,4,7,1,1,3,30,27.4,7
James,11,11/19/2013,28-324,MIA,ATL,W (+16),31,6,13,0.462,0,0,,1,3,0.333,2,4,6,5,1,0,3,13,9.6,14
James,12,11/20/2013,28-325,MIA,ORL,W (+28),29,5,11,0.455,0,2,0,11,11,1,1,5,6,7,1,1,4,21,20.1,23
James,13,11/23/2013,28-328,MIA,ORL,W (+2),38,7,13,0.538,3,6,0.5,5,7,0.714,0,9,9,7,3,0,3,22,22.5,7
James,14,11/25/2013,28-330,MIA,PHO,W (+15),33,11,14,0.786,2,4,0.5,11,11,1,0,5,5,4,1,1,4,35,31.6,1
James,15,11/27/2013,28-332,MIA,CLE,W (+11),37,9,19,0.474,1,3,0.333,9,11,0.818,0,8,8,8,3,0,1,28,26.3,0
James,16,11/29/2013,28-334,MIA,TOR,W (+7),36,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,27,20.5,3
James,17,12/1/2013,28-336,MIA,CHA,W (+1),38,8,13,0.615,1,3,0.333,9,10,0.9,0,5,5,4,1,1,3,26,22.7,-4
James,18,12/3/2013,28-338,MIA,DET,L (-10),37,8,15,0.533,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,23,17.3,-6
James,19,12/5/2013,28-340,MIA,CHI,L (-20),33,7,17,0.412,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,21,15.2,-21
James,20,12/7/2013,28-342,MIA,MIN,W (+21),31,9,12,0.75,0,0,,3,5,0.6,4,10,14,8,2,0,7,21,20.6,9
James,21,12/8/2013,28-343,MIA,DET,W (+15),35,10,15,0.667,0,2,0,4,5,0.8,1,6,7,9,2,0,6,24,21.1,18
James,22,12/10/2013,28-345,MIA,IND,L (-6),39,6,16,0.375,1,4,0.25,4,6,0.667,1,13,14,6,2,0,5,17,12,-2
James,23,12/14/2013,28-349,MIA,CLE,W (+7),41,9,12,0.75,0,2,0,7,10,0.7,2,7,9,9,4,0,2,25,30,6
James,24,12/16/2013,28-351,MIA,UTA,W (+23),34,13,17,0.765,0,1,0,4,5,0.8,1,8,9,9,1,0,3,30,29.9,24
James,25,12/18/2013,28-353,MIA,IND,W (+3),36,8,14,0.571,1,3,0.333,7,7,1,0,9,9,7,3,0,3,24,23.8,16
James,26,12/20/2013,28-355,MIA,SAC,W (+19),31,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,18,21.6,14
James,27,12/23/2013,28-358,MIA,ATL,W (+2),46,16,28,0.571,4,9,0.444,2,6,0.333,4,4,8,6,2,0,0,38,32.6,-4
James,28,12/25/2013,28-360,MIA,LAL,W (+6),36,7,14,0.5,0,4,0,5,9,0.556,0,8,8,4,0,0,2,19,12.8,0
James,29,12/27/2013,28-362,MIA,SAC,L (-5),44,12,23,0.522,4,9,0.444,5,6,0.833,0,8,8,8,0,0,2,33,26.1,-10
James,30,12/30/2013,29-000,MIA,DEN,W (+3),40,8,15,0.533,5,9,0.556,5,8,0.625,1,5,6,10,0,1,4,26,23.4,4
James,31,1/2/2014,29-003,MIA,GSW,L (-9),40,10,16,0.625,1,4,0.25,5,8,0.625,0,5,5,5,0,1,8,26,15.3,-11
James,32,1/4/2014,29-005,MIA,ORL,W (+16),36,5,13,0.385,0,1,0,5,8,0.625,1,7,8,8,1,0,3,15,12.7,17
James,33,1/5/2014,29-006,MIA,TOR,W (+5),38,12,18,0.667,0,0,,6,7,0.857,1,3,4,5,1,0,1,30,26.5,1
James,34,1/7/2014,29-008,MIA,NOP,W (+19),35,13,22,0.591,3,6,0.5,3,3,1,1,2,3,5,2,0,3,32,25.2,19
James,35,1/9/2014,29-010,MIA,NYK,L (-10),41,12,17,0.706,1,4,0.25,7,11,0.636,0,5,5,6,1,1,6,32,23.9,1
James,36,1/10/2014,29-011,MIA,BRK,L (-9),49,12,21,0.571,2,5,0.4,10,12,0.833,3,4,7,5,0,0,4,36,25.7,-1
James,37,1/15/2014,29-016,MIA,WAS,L (-17),41,8,18,0.444,0,4,0,9,10,0.9,2,6,8,7,2,0,4,25,20.9,-15
James,38,1/17/2014,29-018,MIA,PHI,W (+15),37,7,13,0.538,0,1,0,7,8,0.875,1,7,8,10,2,1,3,21,22.6,17
James,39,1/18/2014,29-019,MIA,CHA,W (+8),45,13,25,0.52,0,3,0,8,10,0.8,2,6,8,6,1,0,2,34,25.7,15
James,40,1/20/2014,29-021,MIA,ATL,L (-7),39,11,21,0.524,3,7,0.429,5,8,0.625,1,3,4,6,1,0,3,30,21.9,0
James,41,1/21/2014,29-022,MIA,BOS,W (+7),39,10,19,0.526,0,4,0,9,11,0.818,1,7,8,4,2,0,3,29,23.1,10
James,42,1/23/2014,29-024,MIA,LAL,W (+7),37,9,15,0.6,2,4,0.5,7,13,0.538,2,11,13,6,1,0,5,27,22.2,4
James,43,1/26/2014,29-027,MIA,SAS,W (+12),28,8,15,0.533,1,3,0.333,1,1,1,0,7,7,6,1,0,4,18,12.4,22
James,44,1/29/2014,29-030,MIA,OKC,L (-17),42,12,20,0.6,1,5,0.2,9,9,1,1,2,3,3,0,0,3,34,24.8,-17
James,45,2/1/2014,29-033,MIA,NYK,W (+15),39,13,22,0.591,1,3,0.333,3,6,0.5,1,7,8,7,6,0,2,30,29.1,14
James,46,2/3/2014,29-035,MIA,DET,W (+6),38,9,19,0.474,0,3,0,6,8,0.75,1,7,8,11,2,2,1,24,26,6
James,47,2/5/2014,29-037,MIA,LAC,W (+4),41,11,20,0.55,3,7,0.429,6,8,0.75,1,7,8,12,3,1,7,31,27.7,3
James,48,2/8/2014,29-040,MIA,UTA,L (-5),39,4,13,0.308,1,6,0.167,4,6,0.667,0,7,7,5,0,0,5,13,4.5,0
James,49,2/11/2014,29-043,MIA,PHO,W (+6),41,12,22,0.545,2,5,0.4,11,14,0.786,1,8,9,3,5,0,4,37,30.6,8
James,50,2/12/2014,29-044,MIA,GSW,W (+1),42,14,26,0.538,4,8,0.5,4,7,0.571,1,12,13,9,2,0,2,36,32.4,-2
James,51,2/18/2014,29-050,MIA,DAL,W (+11),38,16,23,0.696,4,8,0.5,6,8,0.75,2,7,9,6,2,0,3,42,37.4,19
James,52,2/20/2014,29-052,MIA,OKC,W (+22),33,15,22,0.682,1,5,0.2,2,5,0.4,1,6,7,3,4,0,8,33,22.6,9
James,53,2/27/2014,29-059,MIA,NYK,W (+26),37,13,19,0.684,1,2,0.5,4,6,0.667,0,4,4,4,0,0,1,31,25.1,21
James,54,3/1/2014,29-061,MIA,ORL,W (+14),31,8,12,0.667,0,2,0,4,5,0.8,1,8,9,7,4,0,2,20,24,14
James,55,3/3/2014,29-063,MIA,CHA,W (+17),41,22,33,0.667,8,10,0.8,9,12,0.75,3,4,7,4,0,0,2,61,48.8,16
James,56,3/4/2014,29-064,MIA,HOU,L (-3),37,9,18,0.5,0,3,0,4,6,0.667,1,0,1,6,3,0,1,22,18.7,-15
James,57,3/6/2014,29-066,MIA,SAS,L (-24),38,6,18,0.333,0,3,0,7,9,0.778,3,5,8,7,2,0,5,19,11.5,-10
James,58,3/9/2014,29-069,MIA,CHI,L (-7),45,8,23,0.348,1,3,0.333,0,0,,1,8,9,8,3,1,4,17,12.1,6
James,59,3/10/2014,29-070,MIA,WAS,W (+9),37,10,15,0.667,3,4,0.75,0,0,,2,5,7,8,3,0,3,23,23.8,16
James,60,3/12/2014,29-072,MIA,BRK,L (-1),38,6,13,0.462,1,4,0.25,6,9,0.667,0,5,5,7,3,0,5,19,15.1,2
James,61,3/14/2014,29-074,MIA,DEN,L (-4),40,8,17,0.471,0,4,0,5,7,0.714,0,6,6,6,1,0,4,21,13.3,-8
James,62,3/16/2014,29-076,MIA,HOU,W (+9),43,8,17,0.471,1,3,0.333,7,8,0.875,0,5,5,6,2,0,5,24,16.4,11
James,63,3/18/2014,29-078,MIA,CLE,W (+4),42,14,19,0.737,6,8,0.75,9,13,0.692,0,6,6,4,2,3,0,43,42,11
James,64,3/21/2014,29-081,MIA,MEM,W (+5),38,7,14,0.5,0,2,0,1,2,0.5,1,5,6,7,2,1,3,15,14.4,4
James,65,3/22/2014,29-082,MIA,NOP,L (-10),42,10,18,0.556,2,4,0.5,3,3,1,1,7,8,9,0,1,3,25,22.8,-6
James,66,3/24/2014,29-084,MIA,POR,W (+2),38,13,23,0.565,0,1,0,6,9,0.667,4,2,6,5,4,0,5,32,25,4
James,67,3/26/2014,29-086,MIA,IND,L (-1),43,11,19,0.579,2,6,0.333,14,15,0.933,0,8,8,5,0,0,6,38,27.4,2
James,68,3/28/2014,29-088,MIA,DET,W (+32),30,7,13,0.538,1,3,0.333,2,2,1,2,8,10,12,1,0,1,17,22.9,32
James,69,3/29/2014,29-089,MIA,MIL,W (+21),30,5,10,0.5,1,3,0.333,2,4,0.5,2,5,7,2,0,0,4,13,7.1,19
James,70,3/31/2014,29-091,MIA,TOR,W (+10),39,11,20,0.55,1,6,0.167,9,11,0.818,0,7,7,8,1,0,6,32,23.5,22
James,71,4/2/2014,29-093,MIA,MIL,W (+19),29,7,12,0.583,1,3,0.333,2,5,0.4,0,4,4,8,1,1,2,17,16.7,18
James,72,4/4/2014,29-095,MIA,MIN,L (-1),48,12,24,0.5,2,4,0.5,8,10,0.8,2,6,8,5,4,1,4,34,26.6,7
James,73,4/6/2014,29-097,MIA,NYK,W (+11),43,13,22,0.591,3,7,0.429,9,12,0.75,0,5,5,6,1,0,5,38,28.3,2
James,74,4/8/2014,29-099,MIA,BRK,L (-1),37,9,16,0.563,0,3,0,11,14,0.786,1,9,10,6,2,0,3,29,26.8,-2
James,75,4/9/2014,29-100,MIA,MEM,L (-5),41,14,23,0.609,3,5,0.6,6,7,0.857,1,5,6,5,2,0,5,37,28.4,-8
James,76,4/11/2014,29-102,MIA,IND,W (+12),35,11,20,0.55,2,4,0.5,12,13,0.923,1,5,6,1,1,1,2,36,28.2,13
James,77,4/12/2014,29-103,MIA,ATL,L (-13),37,10,22,0.455,3,7,0.429,4,8,0.5,3,5,8,5,0,1,3,27,18,-13
James,1,10/30/2014,29-304,CLE,NYK,L (-5),43,5,15,0.333,1,5,0.2,6,7,0.857,0,5,5,4,0,0,8,17,3.2,-13
James,2,10/31/2014,29-305,CLE,CHI,W (+6),42,14,30,0.467,1,3,0.333,7,9,0.778,1,7,8,5,4,1,3,36,27.4,-3
James,3,11/4/2014,29-309,CLE,POR,L (-19),35,4,12,0.333,2,4,0.5,1,1,1,1,6,7,7,1,0,3,11,8.8,-15
James,4,11/5/2014,29-310,CLE,UTA,L (-2),42,8,18,0.444,3,5,0.6,12,12,1,0,3,3,4,3,0,4,31,23.5,3
James,5,11/7/2014,29-312,CLE,DEN,W (+9),40,8,18,0.444,1,5,0.2,5,6,0.833,0,7,7,11,1,1,3,22,20.3,14
James,6,11/10/2014,29-315,CLE,NOP,W (+7),40,9,17,0.529,1,3,0.333,13,17,0.765,2,9,11,9,1,1,4,32,29.8,15
James,7,11/14/2014,29-319,CLE,BOS,W (+1),41,16,27,0.593,3,8,0.375,6,9,0.667,0,4,4,7,0,1,3,41,29.5,10
James,8,11/15/2014,29-320,CLE,ATL,W (+33),29,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,32,27.2,14
James,9,11/17/2014,29-322,CLE,DEN,L (-9),41,8,18,0.444,1,4,0.25,5,7,0.714,0,9,9,5,0,2,4,22,14.6,-13
James,10,11/19/2014,29-324,CLE,SAS,L (-2),34,6,17,0.353,2,3,0.667,1,1,1,3,3,6,9,1,1,5,15,10.3,-3
James,11,11/21/2014,29-326,CLE,WAS,L (-13),39,8,21,0.381,2,7,0.286,4,7,0.571,3,1,4,4,1,1,3,22,13.2,-13
James,12,11/22/2014,29-327,CLE,TOR,L (-17),37,6,12,0.5,1,4,0.25,2,3,0.667,0,1,1,10,1,1,5,15,11.8,-8
James,13,11/24/2014,29-329,CLE,ORL,W (+32),31,9,17,0.529,2,4,0.5,9,11,0.818,1,3,4,11,3,0,1,29,31.2,19
James,14,11/26/2014,29-331,CLE,WAS,W (+26),36,7,14,0.5,1,5,0.2,14,17,0.824,1,9,10,8,3,0,4,29,27.6,24
James,15,11/29/2014,29-334,CLE,IND,W (+12),32,9,18,0.5,0,1,0,1,2,0.5,0,2,2,7,1,0,3,19,12.7,14
James,16,12/2/2014,29-337,CLE,MIL,W (+3),41,6,15,0.4,0,4,0,14,21,0.667,1,4,5,10,0,0,7,26,16.6,15
James,17,12/4/2014,29-339,CLE,NYK,W (+3),40,7,17,0.412,1,6,0.167,4,7,0.571,1,4,5,12,2,0,4,19,16.2,12
James,18,12/5/2014,29-340,CLE,TOR,W (+14),42,9,18,0.5,2,4,0.5,4,6,0.667,0,7,7,13,3,1,4,24,24.3,11
James,19,12/8/2014,29-343,CLE,BRK,W (+22),34,8,17,0.471,1,3,0.333,1,2,0.5,0,4,4,7,3,0,3,18,14.2,20
James,20,12/9/2014,29-344,CLE,TOR,W (+4),42,12,21,0.571,2,5,0.4,9,9,1,1,1,2,4,2,2,2,35,29.9,7
James,21,12/12/2014,29-347,CLE,NOP,L (-5),38,17,24,0.708,2,2,1,5,8,0.625,0,5,5,5,0,1,2,41,33.1,-3
James,22,12/15/2014,29-350,CLE,CHO,W (+9),40,11,19,0.579,2,3,0.667,3,4,0.75,0,7,7,14,1,3,5,27,26.9,16
James,23,12/17/2014,29-352,CLE,ATL,L (-29),29,8,16,0.5,0,2,0,5,7,0.714,0,3,3,2,2,0,2,21,14.5,-18
James,24,12/19/2014,29-354,CLE,BRK,W (+4),40,7,18,0.389,2,4,0.5,6,8,0.75,1,3,4,9,2,0,4,22,15.7,-5
James,25,12/21/2014,29-356,CLE,MEM,W (+14),38,9,15,0.6,3,5,0.6,4,6,0.667,0,1,1,11,0,1,5,25,20.6,8
James,26,12/23/2014,29-358,CLE,MIN,W (+21),35,8,16,0.5,4,7,0.571,4,5,0.8,0,4,4,3,1,3,2,24,18.8,22
James,27,12/25/2014,29-360,CLE,MIA,L (-10),40,9,16,0.563,2,8,0.25,10,18,0.556,0,4,4,8,0,0,4,30,21.6,-9
James,28,12/26/2014,29-361,CLE,ORL,W (+9),37,10,20,0.5,0,5,0,9,11,0.818,0,5,5,8,2,2,4,29,24.3,7
James,29,12/28/2014,29-363,CLE,DET,L (-23),32,5,19,0.263,2,6,0.333,5,5,1,1,9,10,7,1,0,7,17,6.8,-17
James,30,1/13/2015,30-014,CLE,PHO,L (-7),37,11,18,0.611,3,8,0.375,8,13,0.615,1,6,7,5,1,0,5,33,23.6,4
James,31,1/15/2015,30-016,CLE,LAL,W (+7),38,12,23,0.522,4,9,0.444,8,13,0.615,1,3,4,5,2,0,1,36,28,15
James,32,1/16/2015,30-017,CLE,LAC,W (+5),42,11,23,0.478,3,8,0.375,7,12,0.583,0,11,11,7,3,0,9,32,18.9,8
James,33,1/19/2015,30-020,CLE,CHI,W (+14),36,12,23,0.522,0,3,0,2,3,0.667,1,4,5,4,0,0,6,26,11.4,16
James,34,1/21/2015,30-022,CLE,UTA,W (+14),36,8,16,0.5,0,2,0,10,14,0.714,2,5,7,9,4,0,7,26,22.6,14
James,35,1/23/2015,30-024,CLE,CHO,W (+39),27,9,15,0.6,2,4,0.5,5,6,0.833,1,5,6,9,4,1,2,25,28.5,31
James,36,1/25/2015,30-026,CLE,OKC,W (+10),39,11,25,0.44,2,6,0.333,10,13,0.769,0,7,7,5,1,2,2,34,25.3,5
James,37,1/27/2015,30-028,CLE,DET,W (+8),36,11,24,0.458,0,4,0,10,11,0.909,0,6,6,7,1,0,4,32,21.7,0
James,38,1/30/2015,30-031,CLE,SAC,W (+11),33,7,16,0.438,1,4,0.25,4,6,0.667,0,3,3,7,4,2,6,19,14.6,13
James,39,1/31/2015,30-032,CLE,MIN,W (+16),40,14,25,0.56,3,8,0.375,5,8,0.625,3,3,6,5,0,1,2,36,27.7,25
James,40,2/2/2015,30-034,CLE,PHI,W (+13),36,6,17,0.353,1,4,0.25,5,6,0.833,0,3,3,11,2,0,6,18,11.9,19
James,41,2/5/2015,30-037,CLE,LAC,W (+11),28,8,14,0.571,1,2,0.5,6,7,0.857,0,3,3,9,1,0,2,23,22.2,28
James,42,2/6/2015,30-038,CLE,IND,L (-4),39,10,21,0.476,0,4,0,5,8,0.625,0,6,6,5,2,1,7,25,12.9,-3
James,43,2/8/2015,30-040,CLE,LAL,W (+15),30,8,16,0.5,2,7,0.286,4,5,0.8,2,8,10,8,1,0,6,22,17.2,15
James,44,2/11/2015,30-043,CLE,MIA,W (+20),31,6,16,0.375,0,4,0,6,7,0.857,0,9,9,7,1,0,5,18,11.6,19
James,45,2/12/2015,30-044,CLE,CHI,L (-15),34,12,26,0.462,2,9,0.222,5,6,0.833,0,5,5,4,0,0,8,31,12.3,-27
James,46,2/20/2015,30-052,CLE,WAS,W (+38),25,12,21,0.571,3,5,0.6,1,3,0.333,0,5,5,6,1,0,2,28,20.8,30
James,47,2/22/2015,30-054,CLE,NYK,W (+18),28,7,17,0.412,1,6,0.167,3,5,0.6,0,7,7,7,2,0,4,18,12.3,14
James,48,2/24/2015,30-056,CLE,DET,W (+9),39,6,14,0.429,1,5,0.2,6,10,0.6,0,7,7,11,3,1,9,19,13.3,27
James,49,2/26/2015,30-058,CLE,GSW,W (+11),36,15,25,0.6,4,9,0.444,8,11,0.727,1,10,11,5,3,1,6,42,32.2,9
James,50,3/1/2015,30-061,CLE,HOU,L (-2),42,15,35,0.429,4,12,0.333,3,11,0.273,2,6,8,4,3,3,4,37,20.8,-8
James,51,3/3/2015,30-063,CLE,BOS,W (+31),26,12,23,0.522,0,1,0,3,3,1,1,2,3,5,3,1,1,27,23.2,35
James,52,3/4/2015,30-064,CLE,TOR,W (+8),37,9,16,0.563,3,6,0.5,8,13,0.615,1,5,6,14,0,0,3,29,27.6,6
James,53,3/6/2015,30-066,CLE,ATL,L (-9),40,5,13,0.385,1,4,0.25,7,8,0.875,1,5,6,8,2,1,9,18,10.8,-4
James,54,3/7/2015,30-067,CLE,PHO,W (+10),36,6,16,0.375,2,5,0.4,3,6,0.5,0,6,6,8,1,0,4,17,10.2,19
James,55,3/10/2015,30-070,CLE,DAL,W (+33),29,10,14,0.714,4,6,0.667,3,5,0.6,0,7,7,8,1,1,2,27,26.6,27
James,56,3/12/2015,30-072,CLE,SAS,W (+3),44,10,20,0.5,3,6,0.5,8,10,0.8,0,5,5,7,2,1,3,31,25.5,3
James,57,3/15/2015,30-075,CLE,ORL,W (+15),35,9,14,0.643,0,3,0,3,4,0.75,1,7,8,13,3,1,1,21,27.8,25
James,58,3/16/2015,30-076,CLE,MIA,L (-14),35,8,19,0.421,4,8,0.5,6,8,0.75,1,1,2,4,0,0,4,26,14.1,-17
James,59,3/18/2015,30-078,CLE,BRK,W (+25),35,5,13,0.385,2,4,0.5,4,6,0.667,1,2,3,7,1,0,2,16,12.9,13
James,60,3/20/2015,30-080,CLE,IND,W (+3),39,13,26,0.5,2,6,0.333,1,2,0.5,0,7,7,5,0,0,3,29,18.2,-7
James,61,3/22/2015,30-082,CLE,MIL,W (+18),39,10,17,0.588,1,4,0.25,7,7,1,2,8,10,6,5,1,5,28,28.4,4
James,62,3/25/2015,30-085,CLE,MEM,W (+22),31,7,15,0.467,3,5,0.6,3,4,0.75,0,8,8,5,0,0,1,20,16,31
James,63,3/27/2015,30-087,CLE,BRK,L (-8),38,8,15,0.533,2,5,0.4,6,8,0.75,0,5,5,9,5,1,3,24,24.8,-1
James,64,3/29/2015,30-089,CLE,PHI,W (+1),38,8,24,0.333,1,4,0.25,3,6,0.5,2,9,11,6,0,1,5,20,9.2,-4
James,65,4/2/2015,30-093,CLE,MIA,W (+26),35,9,16,0.563,1,2,0.5,4,5,0.8,1,7,8,7,1,3,3,23,21.6,14
James,66,4/5/2015,30-096,CLE,CHI,W (+5),37,8,17,0.471,1,3,0.333,3,6,0.5,2,8,10,12,3,1,3,20,21.4,10
James,67,4/8/2015,30-099,CLE,MIL,W (+5),40,8,15,0.533,2,5,0.4,3,4,0.75,2,7,9,8,1,1,2,21,21.3,0
James,68,4/10/2015,30-101,CLE,BOS,L (-9),26,5,14,0.357,0,5,0,4,9,0.444,0,3,3,7,1,0,3,14,7.6,1
James,69,4/13/2015,30-104,CLE,DET,W (+12),32,7,17,0.412,3,4,0.75,4,6,0.667,3,7,10,11,2,1,1,21,24.7,19
James,1,10/27/2015,30-301,CLE,CHI,L (-2),36,12,22,0.545,1,5,0.2,0,3,0,0,10,10,5,1,0,1,25,18.5,1
James,2,10/28/2015,30-302,CLE,MEM,W (+30),31,4,13,0.308,0,3,0,4,8,0.5,1,6,7,5,3,0,3,12,8.5,10
James,3,10/30/2015,30-304,CLE,MIA,W (+10),34,13,19,0.684,0,2,0,3,5,0.6,2,3,5,4,1,0,4,29,21,7
James,4,11/2/2015,30-307,CLE,PHI,W (+7),33,9,19,0.474,0,3,0,4,4,1,0,9,9,11,4,2,3,22,23.9,21
James,5,11/4/2015,30-309,CLE,NYK,W (+10),35,9,23,0.391,1,5,0.2,4,7,0.571,2,3,5,3,4,1,3,23,15,14
James,6,11/6/2015,30-311,CLE,PHI,W (+6),36,12,22,0.545,3,5,0.6,4,6,0.667,0,4,4,13,2,0,2,31,29.5,24
James,7,11/8/2015,30-313,CLE,IND,W (+4),35,10,23,0.435,0,3,0,9,14,0.643,0,6,6,4,0,0,2,29,17.5,1
James,8,11/10/2015,30-315,CLE,UTA,W (+4),38,11,19,0.579,1,3,0.333,8,12,0.667,3,4,7,8,2,0,5,31,25.6,4
James,9,11/13/2015,30-318,CLE,NYK,W (+6),39,12,21,0.571,0,2,0,7,10,0.7,0,3,3,6,2,1,3,31,23.1,17
James,10,11/14/2015,30-319,CLE,MIL,L (-3),45,13,27,0.481,5,11,0.455,6,12,0.5,4,8,12,5,1,3,7,37,24.5,-2
